"","word","sentiment"
"1217","bestial","fear"
"1218","bestial","negative"
"1219","betray","anger"
"1220","betray","disgust"
"1221","betray","negative"
"1222","betray","sadness"
"1223","betray","surprise"
"1224","betrayal","anger"
"1225","betrayal","disgust"
"1226","betrayal","negative"
"1227","betrayal","sadness"
"1228","betrothed","anticipation"
"1229","betrothed","joy"
"1230","betrothed","positive"
"1231","betrothed","trust"
"1232","betterment","positive"
"1233","beverage","positive"
"1234","beware","anticipation"
"1235","beware","fear"
"1236","beware","negative"
"1237","bewildered","fear"
"1238","bewildered","negative"
"1239","bewildered","surprise"
"1240","bewilderment","fear"
"1241","bewilderment","surprise"
"1242","bias","anger"
"1243","bias","negative"
"1244","biased","negative"
"1245","biblical","positive"
"1246","bickering","anger"
"1247","bickering","disgust"
"1248","bickering","negative"
"1249","biennial","anticipation"
"1250","bier","fear"
"1251","bier","negative"
"1252","bier","sadness"
"1253","bigot","anger"
"1254","bigot","disgust"
"1255","bigot","fear"
"1256","bigot","negative"
"1257","bigoted","anger"
"1258","bigoted","disgust"
"1259","bigoted","fear"
"1260","bigoted","negative"
"1261","bigoted","sadness"
"1262","bile","anger"
"1263","bile","disgust"
"1264","bile","negative"
"1265","bilingual","positive"
"1266","biopsy","fear"
"1267","biopsy","negative"
"1268","birch","anger"
"1269","birch","disgust"
"1270","birch","fear"
"1271","birch","negative"
"1272","birth","anticipation"
"1273","birth","fear"
"1274","birth","joy"
"1275","birth","positive"
"1276","birth","trust"
"1277","birthday","anticipation"
"1278","birthday","joy"
"1279","birthday","positive"
"1280","birthday","surprise"
"1281","birthplace","anger"
"1282","birthplace","negative"
"1283","bitch","anger"
"1284","bitch","disgust"
"1285","bitch","fear"
"1286","bitch","negative"
"1287","bitch","sadness"
"1288","bite","negative"
"1289","bitterly","anger"
"1290","bitterly","disgust"
"1291","bitterly","negative"
"1292","bitterly","sadness"
"1293","bitterness","anger"
"1294","bitterness","disgust"
"1295","bitterness","negative"
"1296","bitterness","sadness"
"1297","bizarre","negative"
"1298","bizarre","surprise"
"1299","blackjack","negative"
"1300","blackmail","anger"
"1301","blackmail","fear"
"1302","blackmail","negative"
"1303","blackness","fear"
"1304","blackness","negative"
"1305","blackness","sadness"
"1306","blame","anger"
"1307","blame","disgust"
"1308","blame","negative"
"1309","blameless","positive"
"1310","bland","negative"
"1311","blanket","trust"
"1312","blasphemous","anger"
"1313","blasphemous","disgust"
"1314","blasphemous","negative"
"1315","blasphemy","anger"
"1316","blasphemy","negative"
"1317","blast","anger"
"1318","blast","fear"
"1319","blast","negative"
"1320","blast","surprise"
"1321","blatant","anger"
"1322","blatant","disgust"
"1323","blatant","negative"
"1324","blather","negative"
"1325","blaze","anger"
"1326","blaze","negative"
"1327","bleak","negative"
"1328","bleak","sadness"
"1329","bleeding","disgust"
"1330","bleeding","fear"
"1331","bleeding","negative"
"1332","bleeding","sadness"
"1333","blemish","anger"
"1334","blemish","disgust"
"1335","blemish","fear"
"1336","blemish","negative"
"1337","blemish","sadness"
"1338","bless","anticipation"
"1339","bless","joy"
"1340","bless","positive"
"1341","bless","trust"
"1342","blessed","joy"
"1343","blessed","positive"
"1344","blessing","anticipation"
"1345","blessing","joy"
"1346","blessing","positive"
"1347","blessing","trust"
"1348","blessings","anticipation"
"1349","blessings","joy"
"1350","blessings","positive"
"1351","blessings","surprise"
"1352","blessings","trust"
"1353","blight","disgust"
"1354","blight","fear"
"1355","blight","negative"
"1356","blight","sadness"
"1357","blighted","disgust"
"1358","blighted","negative"
"1359","blighted","sadness"
"1360","blinded","negative"
"1361","blindfold","anticipation"
"1362","blindfold","fear"
"1363","blindfold","surprise"
"1364","blindly","negative"
"1365","blindly","sadness"
"1366","blindness","negative"
"1367","blindness","sadness"
"1368","bliss","joy"
"1369","bliss","positive"
"1370","blissful","joy"
"1371","blissful","positive"
"1372","blister","disgust"
"1373","blister","negative"
"1374","blitz","surprise"
"1375","bloated","disgust"
"1376","bloated","negative"
"1377","blob","disgust"
"1378","blob","fear"
"1379","blob","negative"
"1380","blockade","anger"
"1381","blockade","fear"
"1382","blockade","negative"
"1383","blockade","sadness"
"1384","bloodless","positive"
"1385","bloodshed","anger"
"1386","bloodshed","disgust"
"1387","bloodshed","fear"
"1388","bloodshed","negative"
"1389","bloodshed","sadness"
"1390","bloodshed","surprise"
"1391","bloodthirsty","anger"
"1392","bloodthirsty","disgust"
"1393","bloodthirsty","fear"
"1394","bloodthirsty","negative"
"1395","bloody","anger"
"1396","bloody","disgust"
"1397","bloody","fear"
"1398","bloody","negative"
"1399","bloody","sadness"
"1400","bloom","anticipation"
"1401","bloom","joy"
"1402","bloom","positive"
"1403","bloom","trust"
"1404","blossom","joy"
"1405","blossom","positive"
"1406","blot","negative"
"1407","blower","negative"
"1408","blowout","negative"
"1409","blue","sadness"
"1410","blues","fear"
"1411","blues","negative"
"1412","blues","sadness"
"1413","bluff","negative"
"1414","blunder","disgust"
"1415","blunder","negative"
"1416","blunder","sadness"
"1417","blur","negative"
"1418","blurred","negative"
"1419","blush","negative"
"1420","board","anticipation"
"1421","boast","negative"
"1422","boast","positive"
"1423","boasting","negative"
"1424","bodyguard","positive"
"1425","bodyguard","trust"
"1426","bog","negative"
"1427","bogus","anger"
"1428","bogus","disgust"
"1429","bogus","negative"
"1430","boil","disgust"
"1431","boil","negative"
"1432","boilerplate","negative"
"1433","boisterous","anger"
"1434","boisterous","anticipation"
"1435","boisterous","joy"
"1436","boisterous","negative"
"1437","boisterous","positive"
"1438","bold","positive"
"1439","boldness","positive"
"1440","bolster","positive"
"1441","bomb","anger"
"1442","bomb","fear"
"1443","bomb","negative"
"1444","bomb","sadness"
"1445","bomb","surprise"
"1446","bombard","anger"
"1447","bombard","fear"
"1448","bombard","negative"
"1449","bombardment","anger"
"1450","bombardment","fear"
"1451","bombardment","negative"
"1452","bombed","disgust"
"1453","bombed","negative"
"1454","bomber","fear"
"1455","bomber","sadness"
"1456","bonanza","joy"
"1457","bonanza","positive"
"1458","bondage","fear"
"1459","bondage","negative"
"1460","bondage","sadness"
"1461","bonds","negative"
"1462","bonne","positive"
"1463","bonus","anticipation"
"1464","bonus","joy"
"1465","bonus","positive"
"1466","bonus","surprise"
"1467","boo","negative"
"1468","booby","negative"
"1469","bookish","positive"
"1470","bookshop","positive"
"1471","bookworm","negative"
"1472","bookworm","positive"
"1473","boomerang","anticipation"
"1474","boomerang","trust"
"1475","boon","positive"
"1476","booze","negative"
"1477","bore","negative"
"1478","boredom","negative"
"1479","boredom","sadness"
"1480","boring","negative"
"1481","borrower","negative"
"1482","bother","negative"
"1483","bothering","anger"
"1484","bothering","negative"
"1485","bothering","sadness"
"1486","bottom","negative"
"1487","bottom","sadness"
"1488","bottomless","fear"
"1489","bound","negative"
"1490","bountiful","anticipation"
"1491","bountiful","joy"
"1492","bountiful","positive"
"1493","bounty","anticipation"
"1494","bounty","joy"
"1495","bounty","positive"
"1496","bounty","trust"
"1497","bouquet","joy"
"1498","bouquet","positive"
"1499","bouquet","trust"
"1500","bout","anger"
"1501","bout","negative"
"1502","bovine","disgust"
"1503","bovine","negative"
"1504","bowels","disgust"
"1505","boxing","anger"
"1506","boycott","negative"
"1507","brag","negative"
"1508","brains","positive"
"1509","bran","disgust"
"1510","brandy","negative"
"1511","bravado","negative"
"1512","bravery","positive"
"1513","brawl","anger"
"1514","brawl","disgust"
"1515","brawl","fear"
"1516","brawl","negative"
"1517","brazen","anger"
"1518","brazen","negative"
"1519","breach","negative"
"1520","break","surprise"
"1521","breakdown","negative"
"1522","breakfast","positive"
"1523","breakneck","negative"
"1524","breakup","negative"
"1525","breakup","sadness"
"1526","bribe","negative"
"1527","bribery","disgust"
"1528","bribery","negative"
"1529","bridal","anticipation"
"1530","bridal","joy"
"1531","bridal","positive"
"1532","bridal","trust"
"1533","bride","anticipation"
"1534","bride","joy"
"1535","bride","positive"
"1536","bride","trust"
"1537","bridegroom","anticipation"
"1538","bridegroom","joy"
"1539","bridegroom","positive"
"1540","bridegroom","trust"
"1541","bridesmaid","joy"
"1542","bridesmaid","positive"
"1543","bridesmaid","trust"
"1544","brigade","fear"
"1545","brigade","negative"
"1546","brighten","joy"
"1547","brighten","positive"
"1548","brighten","surprise"
"1549","brighten","trust"
"1550","brightness","positive"
"1551","brilliant","anticipation"
"1552","brilliant","joy"
"1553","brilliant","positive"
"1554","brilliant","trust"
"1555","brimstone","anger"
"1556","brimstone","fear"
"1557","brimstone","negative"
"1558","bristle","negative"
"1559","broadside","anticipation"
"1560","broadside","negative"
"1561","brocade","positive"
"1562","broil","anger"
"1563","broil","negative"
"1564","broke","fear"
"1565","broke","negative"
"1566","broke","sadness"
"1567","broken","anger"
"1568","broken","fear"
"1569","broken","negative"
"1570","broken","sadness"
"1571","brothel","disgust"
"1572","brothel","negative"
"1573","brother","positive"
"1574","brother","trust"
"1575","brotherhood","positive"
"1576","brotherhood","trust"
"1577","brotherly","anticipation"
"1578","brotherly","joy"
"1579","brotherly","positive"
"1580","brotherly","trust"
"1581","bruise","anticipation"
"1582","bruise","negative"
"1583","brunt","anger"
"1584","brunt","negative"
"1585","brutal","anger"
"1586","brutal","fear"
"1587","brutal","negative"
"1588","brutality","anger"
"1589","brutality","fear"
"1590","brutality","negative"
"1591","brute","anger"
"1592","brute","fear"
"1593","brute","negative"
"1594","brute","sadness"
"1595","buck","fear"
"1596","buck","negative"
"1597","buck","positive"
"1598","buck","surprise"
"1599","buddy","anticipation"
"1600","buddy","joy"
"1601","buddy","positive"
"1602","buddy","trust"
"1603","budget","trust"
"1604","buffet","anger"
"1605","buffet","negative"
"1606","bug","disgust"
"1607","bug","fear"
"1608","bug","negative"
"1609","bugaboo","anger"
"1610","bugaboo","fear"
"1611","bugaboo","negative"
"1612","bugaboo","sadness"
"1613","bugle","anticipation"
"1614","build","positive"
"1615","building","positive"
"1616","bulbous","negative"
"1617","bulldog","positive"
"1618","bulletproof","positive"
"1619","bully","anger"
"1620","bully","fear"
"1621","bully","negative"
"1622","bum","disgust"
"1623","bum","negative"
"1624","bum","sadness"
"1625","bummer","anger"
"1626","bummer","disgust"
"1627","bummer","negative"
"1628","bunker","fear"
"1629","buoy","positive"
"1630","burdensome","fear"
"1631","burdensome","negative"
"1632","burdensome","sadness"
"1633","bureaucracy","negative"
"1634","bureaucracy","trust"
"1635","bureaucrat","disgust"
"1636","bureaucrat","negative"
"1637","burglar","disgust"
"1638","burglar","fear"
"1639","burglar","negative"
"1640","burglary","negative"
"1641","burial","anger"
"1642","burial","fear"
"1643","burial","negative"
"1644","burial","sadness"
"1645","buried","fear"
"1646","buried","negative"
"1647","buried","sadness"
"1648","burke","anger"
"1649","burke","disgust"
"1650","burke","fear"
"1651","burke","negative"
"1652","burke","sadness"
"1653","burlesque","surprise"
"1654","burnt","disgust"
"1655","burnt","negative"
"1656","bursary","trust"
"1657","bury","sadness"
"1658","buss","joy"
"1659","buss","positive"
"1660","busted","anger"
"1661","busted","fear"
"1662","busted","negative"
"1663","butcher","anger"
"1664","butcher","disgust"
"1665","butcher","fear"
"1666","butcher","negative"
"1667","butler","positive"
"1668","butler","trust"
"1669","butt","negative"
"1670","buttery","positive"
"1671","buxom","positive"
"1672","buzz","anticipation"
"1673","buzz","fear"
"1674","buzz","positive"
"1675","buzzed","negative"
"1676","bye","anticipation"
"1677","bylaw","trust"
"1678","cab","positive"
"1679","cabal","fear"
"1680","cabal","negative"
"1681","cabinet","positive"
"1682","cabinet","trust"
"1683","cable","surprise"
"1684","cacophony","anger"
"1685","cacophony","disgust"
"1686","cacophony","negative"
"1687","cad","anger"
"1688","cad","disgust"
"1689","cad","negative"
"1690","cadaver","disgust"
"1691","cadaver","fear"
